YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,TAXI_OUT,ELAPSED_TIME,AIR_TIME,WHEELS_ON,SCHEDULED_ARRIVAL,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,1,1,4,F9,676,N908FR,DEN,MCO,0700,0802,12,201,180,1314,1225,0,0,,0,0,58,0,0
2015,1,1,4,F9,681,N928FR,MCO,DEN,0700,0658,17,254,227,0902,0913,0,0,,,,,,
2015,1,1,4,MQ,2841,N667MQ,DFW,DSM,0700,0704,29,114,80,0853,0848,0,0,,,,,,
2015,1,1,4,MQ,2852,N625MQ,GRK,DFW,0700,,,,,,0755,0,1,B,,,,,
2015,1,1,4,MQ,2871,N645MQ,PNS,DFW,0700,,,,,,0910,0,1,B,,,,,
2015,1,1,4,MQ,3024,N611MQ,GJT,DFW,0700,,,,,,1025,0,1,B,,,,,
2015,1,1,4,MQ,3051,N802MQ,HPN,ORD,0700,0655,11,158,135,0821,0855,0,0,,,,,,
2015,1,1,4,MQ,2991,N686MQ,BMI,DFW,0700,,,,,,0925,0,1,B,,,,,
2015,1,1,4,MQ,3362,N507MQ,DFW,MAF,0700,,,,,,0808,0,1,B,,,,,
2015,1,1,4,NK,231,N620NK,ATL,FLL,0700,0725,10,100,80,0855,0848,0,0,,17,0,0,0,0
2015,1,1,4,NK,259,N532NK,ACY,FLL,0700,0655,22,161,132,0929,0948,0,0,,,,,,
2015,1,1,4,NK,183,N521NK,LBE,RSW,0700,0655,11,153,135,0921,0930,0,0,,,,,,
2015,1,1,4,NK,193,N502NK,IAH,LAS,0700,0743,14,186,167,0844,0820,0,0,,29,0,0,0,0
2015,1,1,4,NK,198,N621NK,FLL,MCO,0700,0712,19,61,32,0803,0757,0,0,,16,0,0,0,0
2015,1,1,4,NK,610,N608NK,FLL,BOS,0700,0704,15,190,169,1008,1004,0,0,,,,,,
2015,1,1,4,OO,6194,N758SK,ASE,DEN,0700,0704,20,54,27,0751,0759,0,0,,,,,,
2015,1,1,4,OO,6272,N915SW,BUR,SFO,0700,0650,28,95,61,0819,0826,0,0,,,,,,
2015,1,1,4,OO,3479,N218AG,SAN,SLC,0700,0721,17,119,93,1011,0950,0,0,,9,0,21,0,0
2015,1,1,4,HA,217,N485HA,KOA,HNL,0700,0656,7,45,31,0734,0742,0,0,,,,,,
2015,1,1,4,OO,4623,N812SK,SEA,PDX,0700,0647,46,80,29,0802,0800,0,0,,,,,,
2015,1,1,4,OO,5471,N576SW,RKS,DEN,0700,,,,,,0827,0,1,C,,,,,
2015,1,1,4,OO,5632,N566SW,SBA,SFO,0700,0656,20,103,74,0830,0838,0,0,,,,,,
2015,1,1,4,OO,6225,N124SY,BOI,ORD,0700,0710,22,207,182,1134,1129,0,0,,,,,,
2015,1,1,4,OO,7382,N659BR,CPR,SLC,0700,0656,24,77,48,0808,0854,0,0,,,,,,
2015,1,1,4,OO,5633,N479CA,COS,DEN,0701,0656,19,49,20,0735,0753,0,0,,,,,,
2015,1,1,4,UA,296,N470UA,ORD,DEN,0702,0706,23,159,131,0840,0847,0,0,,,,,,
2015,1,1,4,UA,656,N402UA,PHX,ORD,0702,0726,62,233,154,1202,1121,0,0,,34,0,0,0,24
2015,1,1,4,UA,1441,N38417,MSY,IAH,0702,0706,9,73,59,0814,0820,0,0,,,,,,
2015,1,1,4,UA,1764,N14228,CLE,RSW,0702,0701,12,151,136,0929,1000,0,0,,,,,,
2015,1,1,4,AA,130,N012AA,MIA,TPA,0702,,,,,,0806,0,1,A,,,,,
2015,1,1,4,EV,4221,N14570,BTR,IAH,0702,0653,10,83,63,0806,0815,0,0,,,,,,
2015,1,1,4,EV,6159,N48901,BTV,ORD,0704,0703,12,159,138,0833,0840,0,0,,,,,,
2015,1,1,4,NK,410,N630NK,FLL,BWI,0704,0705,13,152,130,0928,0929,0,0,,,,,,
2015,1,1,4,OO,6382,N824AS,SFO,BOI,0704,0733,12,100,84,1009,0946,0,0,,0,0,24,3,0
2015,1,1,4,UA,761,N549UA,ORD,SFO,0705,0713,14,260,238,0925,0945,0,0,,,,,,
2015,1,1,4,VX,12,N842VA,SFO,JFK,0705,0702,10,320,299,1511,1534,0,0,,,,,,
2015,1,1,4,WN,2851,N217JC,BDL,FLL,0705,0703,7,183,164,0954,1020,0,0,,,,,,
2015,1,1,4,WN,1108,N625SW,BWI,FLL,0705,0700,10,148,132,0922,0940,0,0,,,,,,
2015,1,1,4,WN,1432,N346SW,CMH,TPA,0705,0705,16,135,114,0915,0930,0,0,,,,,,
2015,1,1,4,WN,1863,N253WN,DAL,BWI,0705,0703,9,142,131,1023,1055,0,0,,,,,,
2015,1,1,4,WN,665,N684WN,DAL,STL,0705,,,,,,0840,0,1,A,,,,,
2015,1,1,4,WN,323,N340LV,FLL,BWI,0705,0659,17,152,129,0925,0940,0,0,,,,,,
2015,1,1,4,WN,2041,N8317M,MCO,LAS,0705,0659,12,324,285,0856,0920,0,0,,,,,,
2015,1,1,4,WN,4649,N8302F,MDW,MCO,0705,0705,9,139,123,1017,1050,0,0,,,,,,
2015,1,1,4,WN,893,N737JW,OAK,HOU,0705,0709,8,224,212,1249,1245,0,0,,,,,,
2015,1,1,4,WN,552,N291WN,SAT,ELP,0705,0734,11,96,81,0806,0740,0,0,,1,0,29,0,0
2015,1,1,4,WN,3239,N905WN,TPA,BWI,0705,0703,9,124,111,0903,0925,0,0,,,,,,
2015,1,1,4,WN,1912,N554WN,TUS,DEN,0705,0658,18,108,83,0839,0855,0,0,,,,,,
2015,1,1,4,UA,1660,N17730,SNA,EWR,0705,0658,13,275,256,1427,1524,0,0,,,,,,
